품목일련번호,주성분
200608453,시클로피록스올아민
201901120,케토티펜푸마르산염
200303260,케토프로펜
200503336,케토프로펜
200708955,케토프로펜
199907300,케토프로펜
199901296,케토프로펜
199600275,케토프로펜
199600277,케토프로펜
198800774,케토프로펜
200806734,케토프로펜
200511330,케토프로펜
200402789,케토프로펜
200710724,케토티펜푸마르산염
201404653,케토티펜푸마르산염
200402711,케토프로펜
199800686,케토프로펜
200709963,케토프로펜
202000009,케토프로펜
200300752,케토티펜푸마르산염
202004950,케토프로펜
200705581,케토프로펜
200210297,케토프로펜
200607893,헤파린나트륨|양파연조엑스(1.8→1)|알란토인
201802575,감초|건강|육계|마황|반하|세신|오미자|작약|아세트아미노펜|클로르페니라민말레산염
201904653,감초|건강|육계|마황|반하|세신|오미자|작약|아세트아미노펜|클로르페니라민말레산염|티페피딘히벤즈산염|카페인무수물
199701033,세티리진염산염
201804569,염화나트륨
200603947,히알루론산나트륨
200511332,히알루론산나트륨
200102667,슈도에페드린염산염|트리프롤리딘염산염
201601597,아세트아미노펜|클로르페니라민말레산염|dl-메틸에페드린염산염|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신
202107063,리보플라빈|티아민질산염|콘드로이틴설페이트나트륨|간유
200301080,히드로코르티손
201802608,디클로페낙나트륨
201501112,디클로페낙디에틸암모늄
202006844,비사코딜|도큐세이트나트륨|센나엽가루
202007680,도큐세이트나트륨|센나엽가루|티니벨리센나열매가루|비사코딜
200807582,도큐세이트나트륨|센나엽가루|Tinnevelly센나열매가루|비사코딜
201900783,클로르페니라민말레산염|dl-메틸에페드린염산염|글리시리진산이칼륨|카페인무수물
200300432,클로르페니라민말레산염|dl-메틸에페드린염산염|글리시리진산이칼륨|카페인무수물
200301851,콘드로이틴설페이트나트륨|푸르설티아민|토코페롤아세테이트|니코틴산아미드|피리독신염산염|판토텐산칼슘|리보플라빈부티레이트|γ-오리자놀|시아노코발라민
200511465,클로르헥시딘글루콘산염액
201701325,덱스클로르페니라민말레산염|벨라돈나총알칼로이드|페닐레프린염산염
201402003,히드로코르티손
201403633,아세트아미노펜|클로르페니라민말레산염|슈도에페드린염산염
201502441,아세트아미노펜|클로르페니라민말레산염|슈도에페드린염산염
201502442,아세트아미노펜|dl-메틸에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신
201502443,아세트아미노펜|클로르페니라민말레산염|dl-메틸에페드린염산염|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신
201403677,이부프로펜
201403601,dl-메틸에페드린염산염|구아이페네신|덱스트로메토르판브롬화수소산염수화물
201403795,아세트아미노펜|클로르페니라민말레산염|덱스트로메토르판브롬화수소산염수화물|dl-메틸에페드린염산염
200102565,페닐레프린염산염|클로르페니라민말레산염
200402597,클로르페니라민말레산염|페닐레프린염산염|카페인무수물|dl-메틸에페드린염산염|글리시리진산
202001725,자일로메타졸린염산염|클로르페니라민말레산염
201802107,페닐레프린염산염|클로르페니라민말레산염
202005662,자일로메타졸린염산염
201706199,메퀴타진|밸라돈나총알카로이드|글리시리진산이칼륨|슈도에페드린염산염|카페인무수물
199201802,케토코나졸
200100614,페닐레프린염산염|클로르페니라민말레산염
202201040,푸르설티아민|피리독신염산염|시아노코발라민|폴산
199900675,클로르페니라민말레산염|페닐레프린염산염
200100794,클로르페니라민말레산염|페닐레프린염산염
200100795,클로르페니라민말레산염|페닐레프린염산염
201702324,덱시부프로펜
200003107,트리프롤리딘염산염|슈도에페드린염산염
200905018,슈도에페드린염산염|트리프롤리딘염산염수화물
200001377,아세트아미노펜|슈도에페드린염산염|클로르페니라민말레산염
201905673,염화나트륨
200600517,아세트아미노펜|클로르페니라민말레산염|슈도에페드린염산염
200901232,클로르페니라민말레산염|벨라돈나총알칼로이드|페닐레프린염산염
200501103,β-카로틴현탁액30%|토코페롤아세테이트|아스코르브산|셀레늄가루0.1%|유비데카레논|산화아연
202001554,디펜히드라민염산염
201504142,자일로메타졸린염산염
199702105,세티리진염산염
201005800,덱시부프로펜
200607838,베타카로틴30%현탁액|토코페롤아세테이트|아스코르브산|셀레늄0.1%가루|유비데카레논(코엔자임Q10)|산화아연
201002100,아스코르브산과립|유비데카레논|셀레늄함유건조효모|건조레티놀아세테이트|콜레칼시페롤과립|토코페롤아세테이트2배산|폴산|티아민질산염|리보플라빈|니코틴산아미드|피리독신염산염|시아노코발라민|판토텐산칼슘|요오드화칼륨|푸마르산철|산화아연|황산망간수화물|황산칼륨
200704407,건조레티놀아세테이트분말|에르고칼시페롤과립|토코페롤아세테이트2배산|아스코르브산90%과립|티아민질산염3배산|리보플라빈3배산|피리독신염산염3배산|니코틴산아미드|시아노코발라민1000배산|유비데카레논|푸마르산철|산화마그네슘|황산망간수화물|산화아연|무수황산제이구리
200811106,유비데카레논|셀레늄함유건조효모|레티놀팔미테이트|농축콜레칼시페롤유|토코페롤아세테이트|아스코르브산|폴산|티아민질산염|리보플라빈|니코틴산아미드|피리독신염산염|시아노코발라민|판토텐산칼슘|요오드화칼륨|푸마르산철|산화제이구리|산화아연|황산망간수화물|황산칼륨|크롬함유건조효모|산화마그네슘
201309080,덱시부프로펜
200608339,레티놀팔미테이트|농축콜레칼시페롤유|토코페롤아세테이트|유비데카레논|아스코르브산|티아민질산염|리보플라빈|니코틴산아미드|피리독신염산염|폴산|시아노코발라민|판토텐산칼슘|셀레늄함유건조효모|크롬함유건조효모|푸마르산철|산화마그네슘|산화아연|산화제이구리|황산망간수화물|요오드화칼륨|황산칼륨
201004043,토코페롤아세테이트|리보플라빈|티아민질산염|폴산|피리독신염산염|시아노코발라민1000배산|아스코르브산|니코틴산아미드|레티놀팔미테이트|농축콜레칼시페롤유|유비데카레논|판토텐산칼슘|푸마르산철|셀레늄함유건조효모|크롬함유건조효모|산화아연|황산제이구리|황산망간수화물|산화마그네슘
202002383,메퀴타진|벨라돈나총알칼로이드|글리시리진산이칼륨|슈도에페드린염산염|카페인무수물
200003005,네오마이신황산염|폴리믹신B황산염|바시트라신아연|히드로코르티손
201601897,히드로코르티손
201507636,덱스트로메토르판브롬화수소산염수화물|dl-메틸에페드린염산염|클로르페니라민말레산염|염화암모늄
201901586,구아이페네신|마황엑스산|길경엑스산|행인엑스산|육계엑스산|자소엽엑스산
201706608,아세트아미노펜|슈도에페드린염산염|펜톡시베린시트르산염|dl-메틸에페드린염산염|구아이페네신|카페인무수물
200301808,구아이페네신|노스카핀염산염수화물|덱스트로메토르판브롬화수소산염수화물|트리메토퀴놀염산염수화물|d-클로르페니라민말레산염
196900058,덱스트로메토르판브롬화수소산염수화물|dl-메틸에페드린염산염|클로르페니라민말레산염|염화암모늄
202005018,덱스트로메토르판브롬화수소산염수화물|DL-메틸에페드린염산염|클로르페니라민말레산염|염화암모늄
200100592,덱스트로메토르판브롬화수소산염수화물|dl-메틸에페드린염산염|클로르페니라민말레산염|염화암모늄
201900975,향소산연조엑스[3.14→1]|아세트아미노펜|클로르페니라민말레산염
200603871,벤프로페린인산염
201802696,dl-메틸에페드린염산염|클로르페니라민말레산염|구아이페네신|덱스트로메토르판브롬화수소산염수화물
201101007,콘드로이틴설페이트나트륨|티아민질산염|토코페롤아세테이트|판토텐산칼슘|니코틴산아미드|피리독신염산염|시아노코발라민1000배산|γ-오리자놀
200806857,콘드로이틴설페이트나트륨|푸르설티아민|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독신염산염|시아노코발라민|토코페롤아세테이트|γ-오리자놀
202203711,콘드로이틴설페이트나트륨|리보플라빈부티레이트|푸르설티아민|니코틴산아미드|판토텐산칼슘|피리독신염산염|이노시톨|시아노코발라민1000배산|감마오리자놀|콜린타르타르산염
199901507,콘드로이틴설페이트나트륨
201102543,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|피리독신염산염|판토텐산칼슘|리보플라빈부티레이트|γ-오리자놀
202003123,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|이노시톨|콜린타르타르산염|판토텐산칼슘|피리독신염산염|시아노코발라민1000배산|리보플라빈|γ-오리자놀|콜레칼시페롤과립
202005133,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|이노시톨|콜린타르타르산염|판토텐산칼슘|피리독신염산염|시아노코발라민1000배산|리보플라빈|γ-오리자놀|콜레칼시페롤과립
200500435,콘드로이틴설페이트나트륨|티아민질산염|토코페롤아세테이트|피리독신염산염|니코틴산아미드|판토텐산칼슘|시아노코발라민1000배산|마늘건조엑스(100→1)
201308169,γ-오리자놀|푸르설티아민|니코틴산아미드|콜린타르타르산염|판토텐산칼슘|리보플라빈부티레이트|이노시톨|콘드로이틴설페이트나트륨|피리독신염산염|시아노코발라민1000배산
202004825,콘드로이틴설페이트나트륨|니코틴산아미드|푸르설티아민|이노시톨|콜린타르타르산염|판토텐산칼슘|시아노코발라민1000배산|피리독신염산염|리보플라빈|콜레칼시페롤과립|감마-오리자놀
200607735,클로르페니라민말레산염|벨라돈나총알칼로이드|페닐레프린염산염
200109572,헤파린나트륨|세파연조엑스(1.8→1)|알란토인
202106333,콘드로이틴설페이트나트륨|리보플라빈부티레이트|푸르설티아민|니코틴산아미드|판토텐산칼슘|피리독신염산염|이노시톨|시아노코발라민1000배산|감마오리자놀|콜린타르타르산염
200904644,콘드로이틴설페이트나트륨|푸르설티아민|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독신염산염|시아노코발라민|토코페롤아세테이트|r-오리자놀
202007332,콘드로이틴설페이트나트륨|푸르설티아민|리보플라빈부티레이트|니코틴산아미드|피리독신염산염|판토텐산칼슘|시아노코발라민1000배산|이노시톨|콜린타르타르산염|r-오리자놀
201205653,γ-오리자놀|푸르설티아민|니코틴산아미드|콜린타르타르산염|판토텐산칼슘|리보플라빈부티레이트|이노시톨|콘드로이틴설페이트나트륨|피리독신염산염|시아노코발라민1000배산
199804594,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|피리독신염산염|이노시톨|판토텐산칼슘|리보플라빈부티레이트|감마오리자놀|시아노코발라민
200810828,콘드로이틴설페이트나트륨|푸르설티아민|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독신염산염|시아노코발라민|토코페롤아세테이트|γ-오리자놀
201800911,콘드로이틴설페이트나트륨|푸르설티아민|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독신염산염|시아노코발라민|토코페롤아세테이트|γ-오리자놀
201706382,콘드로이틴설페이트나트륨|푸르설티아민|리보플라빈부티레이트|피리독신염산염|니코틴산아미드|판토텐산칼슘|감마오리자놀
200607843,아세트아미노펜|에텐자미드|카페인무수물|클로르페니라민말레산염|덱스트로메토르판브롬화수소산염수화물|푸르설티아민염산염|리보플라빈|dl-메틸에페드린염산염
200403886,판테틴|콩기름불검화물|비타민E
201603302,아세트아미노펜|클로르페니라민말레산염|카페인무수물|슈도에페드린염산염
202104201,아세트아미노펜|슈도에페드린염산염|트리프롤리딘염산염수화물|카페인무수물
201803217,자일로메타졸린염산염|클로르페니라민말레산염
201503960,아세트아미노펜|펜톡시베린시트르산염|dl-메틸에페드린염산염|구아이페네신|카페인무수물
201603303,아세트아미노펜|펜톡시베린시트르산염|dl-메틸에페드린염산염|구아이페네신|카페인무수물|슈도에페드린염산염
202104595,아세트아미노펜|덱스트로메토르판브롬화수소산염수화물|DL-메틸에페드린염산염|구아이페네신|카페인무수물
201503959,아세트아미노펜|클로르페니라민말레산염|펜톡시베린시트르산염|dl-메틸에페드린염산염|구아이페네신|카페인무수물
201603301,아세트아미노펜|클로르페니라민말레산염|펜톡시베린시트르산염|dl-메틸에페드린염산염|구아이페네신|카페인무수물
202105006,아세트아미노펜|클로르페니라민말레산염|덱스트로메토르판브롬화수소산염수화물|DL-메틸에페드린염산염|구아이페네신|카페인무수물
201802210,클로르페니라민말레산염|슈도에페드린염산염
198901310,이부프로펜
201702275,펜톡시베린시트르산염|dl-메틸에페드린염산염|구아이페네신
202007706,아세트아미노펜|클로르페니라민말레산염|덱스트로메토르판브롬화수소산염수화물|DL-메틸에페드린염산염|구아이페네신
201702784,아세트아미노펜
202004238,아세트아미노펜|클로르페니라민말레산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신
201706578,아세트아미노펜|클로르페니라민말레산염|펜톡시베린시트르산염|DL-메틸에페드린염산염|구아이페네신|카페인무수물
201901541,아세트아미노펜|dl-메틸에페드린염산염|구아이페네신|디펜히드라민염산염
202107846,아세트아미노펜|DL-메틸에페드린염산염|클로르페니라민말레산염|카페인무수물|구아이페네신|티페피딘시트르산염
201708199,아세트아미노펜|슈도에페드린염산염|dl-메틸에페드린염산염|덱스트로메토르판브롬화수소산염수화물|트리프롤리딘염산염수화물
201708198,아세트아미노펜|구아이페네신|슈도에페드린염산염|dl-메틸에페드린염산염|덱스트로메토르판브롬화수소산염수화물|트리프롤리딘염산염수화물
201708197,아세트아미노펜|구아이페네신|노스카핀염산염수화물|덱스트로메토르판브롬화수소산염수화물|트리프롤리딘염산염수화물
201401660,dl-메틸에페드린염산염|클로르페니라민말레산염|구아이페네신|덱스트로메토르판브롬화수소산염수화물
200403327,홍화유|토코페롤아세테이트|피리독신염산염
200403873,홍화유|토코페롤아세테이트|피리독신염산염
201508488,살리실산|락트산
201804925,아세틸시스테인|클로르페니라민말레산염
202202409,아세트아미노펜|슈도에페드린염산염|클로르페니라민말레산염
202203176,아세트아미노펜|구아이페네신|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|클로르페니라민말레산염|dl-메틸에페드린염산염
200810999,아세트아미노펜|클로르페니라민말레산염|덱스트로메토르판브롬화수소산염수화물|dl-메틸에페드린염산염
200703086,클로르페니라민말레산염|페닐레프린염산염
200100837,클로르페니라민말레산염|페닐레프린염산염
201802693,아세트아미노펜|슈도에페드린염산염|클로르페니라민말레산염
201802694,아세트아미노펜|구아이페네신|덱스트로메토르판브롬화수소산염수화물|dl-메틸에페드린염산염
201802695,아세트아미노펜|구아이페네신|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|클로르페니라민말레산염|dl-메틸에페드린염산염
202004939,아세틸시스테인|클로르페니라민말레산염
200402856,홍화유|토코페롤아세테이트|피리독신염산염
200710427,아세트아미노펜|구아이페네신|클로르페니라민말레산염|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물
200003488,아세트아미노펜|클로르페니라민말레산염|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|구아이페네신|카페인무수물|감초엑스분말(14.3→1)|인삼건조엑스(14.5→1)|티아민질산염|리보플라빈|아스코르브산97%
200704918,트리프롤리딘염산염수화물|슈도에페드린염산염
200806462,노스카핀|dl-메틸에페드린염산염|덱스트로메토르판브롬화수소산염수화물|카르비녹사민말레산염|구아야콜설폰산칼륨
202006992,DL-메틸에페드린염산염|노스카핀|구아야콜설폰산칼륨|세틸피리디늄염화물수화물
199702897,인산이수소나트륨수화물|인산일수소나트륨수화물
202000011,갈근탕건조엑스(4→1)|아세트아미노펜|카페인무수물|클로르페니라민말레산염
202000087,갈근탕건조엑스(4→1)|아세트아미노펜|카페인무수물|클로르페니라민말레산염
199701024,아세트아미노펜|클로르페니라민말레산염|카페인무수물
200402580,아세트아미노펜|클로르페니라민말레산염|dl-메틸에페드린염산염|덱스트로메토르판브롬화수소산염수화물|티아민질산염|리보플라빈|아스코르브산
201403328,수산화마그네슘|우르소데옥시콜산|노회건조엑스
200502133,수산화마그네슘|우르소데옥시콜산|노회엑스
200201706,케토프로펜
200903737,디펜히드라민염산염
201900725,락트산암모늄액
200502054,수산화마그네슘|우르소데옥시콜산|노회엑스
201805184,세틸피리디늄염화물
201107308,염화세틸피리디늄
201405228,피록시캄
201600528,포비돈요오드
201504880,글리시리진산이칼륨|디펜히드라민|덱스판테놀|토코페롤아세테이트
201703045,네오마이신황산염|폴리믹신B황산염|바시트라신아연|프라목신염산염
201404163,나프록센
201402291,클로르페니라민말레산염|아세트아미노펜|슈도에페드린염산염
201402316,클로르페니라민말레산염|슈도에페드린염산염|아세트아미노펜|클로페라스틴염산염|구아이페네신
201802219,푸르설티아민염산염|토코페롤아세테이트2배산|아스코르브산97%과립|피리독신염산염|리보플라빈|시아노코발라민1000배산
201104602,시트룰린말산염
200604202,테르비나핀염산염
201601522,비사코딜|도큐세이트나트륨
199700553,라니티딘염산염
201906374,히드로코르티손
201907485,이부프로펜
201900682,나프록센
200902214,라니티딘염산염|산화마그네슘|규산알루민산마그네슘|수산화알루민산마그네슘
201707159,이부프로펜피코놀|이소프로필메틸페놀
200800378,백색바셀린
200302822,포비돈요오드
200901684,포비돈요오드
200901683,포비돈요오드
200713754,포비돈요오드
200709598,포비돈요오드
200404292,클로르헥시딘글루콘산염액
201708381,클로르헥시딘글루콘산염액|이소프로판올
201606591,클로르헥시딘글루콘산염액|에탄올
201501926,클로르헥시딘글루콘산염액|에탄올
201606592,클로르헥시딘글루콘산염액|에탄올
201005696,덱시부프로펜
200301506,L-포스포트레오닌|L-포스포세린|L-글루타민|L-아르기닌염산염|코바마미드|폴리네이트칼슘
201606139,유비데카레논|토코페롤아세테이트|농축콜레칼시페롤(유상)
199400500,디아스타제·프로테아제·셀룰라제|dl-카르니틴염산염|우담즙건조엑스|글리시리진산암모늄|티아민염산염
201500437,히드로코르티손
201307410,아스코르브산|토코페롤|리보플라빈|유비데카레논|β-카로틴현탁액30%|셀레늄함유건조효모|γ-오리자놀|피리독신염산염
201007339,β-카로틴현탁액30%|토코페롤아세테이트|γ-오리자놀|유비데카레논|피리독신염산염|시아노코발라민1000배산|황산아연|황산망간수화물|셀레늄함유건조효모|아스코르브산
200608158,유비데카레논|티아민질산염|리보플라빈부티레이트|니코틴산아미드|판토텐산칼슘|피리독신염산염|아스코르브산|토코페롤아세테이트|셀레늄함유건조효모|산화아연|황산망간수화물|폴산|산화마그네슘|비오틴
200702162,염화나트륨|염화칼륨
201402095,토코페롤숙시네이트칼슘|티아민질산염|리보플라빈|피리독신염산염|L-아스코르브산나트륨|니코틴산아미드|마늘엑스가루(100→1)|황기건조엑스(8→1)|자오가건조엑스(25→1)|L-아르기닌염산염|카페인무수물
200003819,클로르족사존|에텐자미드|카페인무수물
201607154,토코페롤아세테이트|산화마그네슘|셀레늄함유건조효모
199101970,클로닉신리시네이트
201205361,판크레아스분말
201205362,판크레아스분말
201205364,판크레아스분말
198400830,클로닉신리시네이트
201706689,클로닉신리시네이트
201603096,클로닉신리시네이트
200001564,베타메타손발레레이트|겐타마이신황산염
198900578,트리메부틴말레산염
201803130,클로닉신리시네이트
201804386,클로닉신리시네이트
199702485,클로닉신리시네이트
198800901,클로닉신리시네이트
201606264,클로닉신리시네이트
199601110,돔페리돈
200301997,아시클로버
200100900,크로몰린나트륨
200708094,레티놀팔미테이트유|사유|동클로로필|에르고칼시페롤과립
198400096,염화나트륨
200003491,베타메타손발레레이트|겐타마이신황산염
201703175,염화나트륨
200501216,아세트아미노펜
200103947,살리실산메틸|L-멘톨|l-멘톨|dl-캄파|노닐산바닐릴아미드
200600434,클로르헥시딘글루콘산염액
200002990,겐타마이신황산염|베타메타손발레레이트
200905692,로라타딘
198902516,크로모글리크산나트륨
198802663,크로모글리크산나트륨
201804349,클로닉신리시네이트
200204384,클로닉신리시네이트
201500449,디클로페낙나트륨
201507256,로라타딘
202005586,아세틸시스테인|클로르페니라민말레산염
201708036,클로닉신리시네이트
199701251,아시클로버
201701734,설파메톡사졸|글리시리진산이칼륨|클로르페니라민말레산염|아미노카프로산
200302454,설파메톡사졸나트륨|글리시리진산이칼륨|클로르페니라민말레산염|타우린
198300315,강세트리마이드40%용액|클로르헥시딘글루콘산염액
200705612,시클로피록스올아민
201403139,아모롤핀염산염
201405280,퓨시드산나트륨
201602246,히드로코르티손아세테이트|디펜히드라민염산염|산화아연
201310681,클로트리마졸
201405279,베타메타손발레레이트|겐타마이신황산염
200002385,클로닉신리시네이트
201501029,로라타딘
202104759,비사코딜|도큐세이트나트륨
201306847,살리실산
201601927,이부프로펜피코놀|이소프로필메틸페놀
201500373,이부프로펜피코놀
201604351,살리실산
201504875,옥시메타졸린염산염
201105150,아세트아미노펜|구아이페네신|수도에페드린염산염|클로르페니라민말레산염|덱스트로메토르판브롬화수소산염수화물
199501118,케토코나졸
201906999,브로멜라인
201006886,레티놀팔미테이트과립|콜레칼시페롤농축분말|티아민질산염|리보플라빈포스페이트나트륨|피리독신염산염|제피아스코르브산|시아노코발라민1000배산|토코페롤아세테이트2배산|폴산|니코틴산아미드|판토텐산칼슘|글루콘산칼슘수화물|글리세로인산마그네슘
202203135,티아민질산염|리보플라빈포스페이트나트륨|니코틴산아미드|판토텐산칼슘|피리독신염산염|폴산|시아노코발라민1000배산|제피아스코르브산|레티놀아세테이트과립|콜레칼시페롤농축분말|토코페롤아세테이트2배산|무수인산수소칼슘|글리세로인산마그네슘|산화아연
197100081,결정트립신|브로멜라인|결정트립신|브로멜라인
201901046,디멘히드리네이트|스코폴라민브롬화수소산염수화물
198501415,스코폴라민
201800980,레티놀팔미테이트과립|콜레칼시페롤농축분말|티아민질산염|리보플라빈포스페이트나트륨|피리독신염산염|제피아스코르브산|시아노코발라민1000배산|토코페롤아세테이트2배산|폴산|니코틴산아미드|판토텐산칼슘|글루콘산칼슘수화물|글리세로인산마그네슘
201005606,덱시부프로펜
201203630,레티놀팔미테이트과립|콜레칼시페롤농축분말|티아민질산염|리보플라빈포스페이트나트륨|피리독신염산염|시아노코발라민1000배산|제피아스코르브산|토코페롤아세테이트2배산|폴산|니코틴산아미드|판토텐산칼슘|글루콘산칼슘수화물|글리세로인산마그네슘|산화아연
201505023,레티놀팔미테이트과립|콜레칼시페롤과립|티아민질산염|리보플라빈포스페이트나트륨|피리독신염산염|시아노코발라민1000배산|제피아스코르브산|토코페롤아세테이트2배산|폴산|니코틴산아미드|판토텐산칼슘|글루콘산칼슘수화물|글리세로인산마그네슘
201500197,이부프로펜
201404153,에르고칼시페롤과립|티아민질산염|폴산|리보플라빈|판토텐산칼슘|레티놀아세테이트과립|피리독신염산염97%과립|산화마그네슘|니코틴산아미드|토코페롤아세테이트2배산|아스코르브산과립97%|인산수소칼슘수화물
201900813,레티놀팔미테이트과립|콜레칼시페롤농축분말|티아민질산염|리보플라빈포스페이트나트륨|피리독신염산염|제피아스코르브산|시아노코발라민1000배산|토코페롤아세테이트2배산|폴산|니코틴산아미드|판토텐산칼슘|글루콘산칼슘수화물|글리세로인산마그네슘
201104795,레티놀팔미테이트과립|콜레칼시페롤농축분말|티아민질산염|리보플라빈포스페이트나트륨|피리독신염산염|시아노코발라빈1000배산|제피아스코르브산|토코페롤아세테이트2배산|폴산|니코틴산아미드|판토텐산칼슘|글루콘산칼슘수화물|글리세로인산마그네슘|비오틴
201108895,레티놀팔미테이트과립|콜레칼시페롤농축분말|티아민질산염|리보플라빈포스페이트나트륨|피리독신염산염|시아노코발라민1000배산|제피아스코르브산|토코페롤아세테이트2배산|폴산|니코틴산아미드|판토텐산칼슘|글루콘산칼슘수화물|글리세로인산마그네슘|비오틴|황기엑스산|감초엑스산|작약엑스산|육계엑스산
200805218,플루르비프로펜
201706678,아세트아미노펜|슈도에페드린염산염|클로르페니라민말레산염
201702682,나프록센
202204092,아세트아미노펜|구아이페네신|덱스트로메토르판브롬화수소산염수화물|DL-메틸에페드린염산염
201706677,아세트아미노펜|구아이페네신|덱스트로메토르판브롬화수소산염수화물|dl-메틸에페드린염산염
202204176,아세트아미노펜|구아이페네신|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|클로르페니라민말레산염|dl-메틸에페드린염산염
201707524,아세트아미노펜|구아이페네신|슈도에페드린염산염|덱스트로메토르판브롬화수소산염수화물|클로르페니라민말레산염|dl-메틸에페드린염산염
200500570,아세트아미노펜|카페인수화물
199701228,테르비나핀염산염
198200120,트리메부틴말레산염
200102658,베르베린탄닌산염|비스무트차질산염|우르소데옥시콜산|스코폴리아엑스10배산
200806463,시클로피록스
200806434,젖산암모늄액
198900144,클로트리마졸
201902973,아세트아미노펜
200905677,크로타미톤
201707307,아세트아미노펜|아세트아미노펜
199802656,세티리진염산염
201404806,헤파린나트륨|무정형에스신|살리실산글리콜
201606619,헤파린나트륨|무정형에스신|살리실산글리콜
199301708,에스신|살리실산디에틸아민
200201482,아세트아미노펜
201800567,아세트아미노펜
202201721,아세트아미노펜
201504877,아세트아미노펜
200005321,탄산수소나트륨
199600669,아세트아미노펜
200000999,아세트아미노펜|아세트아미노펜
202200407,아세트아미노펜
202201300,아세트아미노펜과립
202106954,아세트아미노펜|슈도에페드린염산염|덱스트로메토르판브롬화수소산염|클로르페니라민말레산염
202001214,아세트아미노펜
202002391,아세트아미노펜
200502086,아세트아미노펜
201802995,아세트아미노펜
200402947,아세트아미노펜
197100015,글루타티온(환원형)
201602703,이부프로펜
202001495,덱시부프로펜
202107327,이부프로펜|산화마그네슘|파마브롬
201908533,이부프로펜|메타규산알루민산마그네슘
200710782,나프록센
201801089,이부프로펜|파마브롬
201905304,탄산수소나트륨|침강탄산칼슘
200210575,벤지다민염산염
201802103,트리메부틴말레산염
200202423,베르베린탄닌산염|비스무트차질산염|스코폴리아엑스10배산|우르소데옥시콜산
200302521,트리메부틴말레산염
200203587,펠비낙
200302791,케토프로펜
202203582,콘드로이틴설페이트나트륨|리보플라빈부티레이트|푸르설티아민|니코틴산아미드|판토텐산칼슘|피리독신염산염|이노시톨|시아노코발라민1000배산|감마오리자놀|콜린타르타르산염
199901047,나프록센나트륨
199301081,아시클로버
200200836,구아야줄렌
200501105,구아야줄렌
201905384,우레아
199301086,케토코나졸
199701242,침강탄산칼슘
202201073,L-아스파르트산-L-아르기닌수화물
202007381,포비돈요오드
200612303,테르비나핀
200303259,테르비나핀염산염
201100502,덱시부프로펜
201505166,테르비나핀염산염
201905864,테르비나핀염산염
199701912,테르비나핀염산염
201600079,테르비나핀염산염|크로타미톤|L-멘톨|에녹솔론|우레아
200002122,테르비나핀염산염
200802742,테르비나핀
201904579,테르비나핀염산염|리도카인|에녹솔론|디펜히드라민염산염|이소프로필메틸페놀
201800782,테르비나핀염산염
201600431,테르비나핀염산염|글리시리진산이칼륨|리도카인|L-멘톨
202006448,테르비나핀염산염|크로타미톤|에녹솔론|l-멘톨|우레아
201706852,테르비나핀염산염|글리시리진산이칼륨|리도카인|L-멘톨
199800874,염화세틸피리디늄|에녹솔론|아줄렌설폰산나트륨
200804139,크로타미톤|엘멘톨|디엘캄파|디펜히드라민|디부카인염산염|에녹솔론
199803121,테르비나핀염산염
199801196,테르비나핀염산염
199701885,테르비나핀염산염
200300976,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|피리독신염산염|판토텐산칼슘|리보플라빈부티레이트|γ-오리자놀
202005491,나프록센
201405659,테르비나핀염산염|리도카인|글리시리진산이칼륨|L-멘톨
201607131,콜레칼시페롤농축물(유상형)|아스코르브산|티아민염산염|리보플라빈|니코틴산아미드
200401295,제피아스코르브산|토코페롤아세테이트2배산|티아민질산염|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|폴산|시아노코발라민1000배산|d-비오틴|황산아연수화물|무수황산제이구리
201700732,벤포티아민|리보플라빈|니코틴산아미드|판토텐산칼슘|피리독신염산염|비오틴|폴산|시아노코발라민1000배산|아스코르브산|이노시톨|콜린타르타르산염|산화아연|산화마그네슘|유비데카레논|γ-오리자놀|우르소데옥시콜산|토코페롤아세테이트2배산|콜레칼시페롤농축물(분말형)
201802301,콘드로이틴설페이트나트륨|푸르설티아민|니코틴산아미드|이노시톨|콜린타르타르산염|판토텐산칼슘|피리독신염산염|시아노코발라민1000배산|리보플라빈|γ-오리자놀|콜레칼시페롤과립
