품목일련번호,combined,
200202847,12세이상의소아은매8시간마다2정씩복용합니다 12세미만의소아는 이약을복용하지마십시오.,
198300476,,
201907188,만8세이상은1회1캡슐씩|1일1회복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201602963,,
200900674,15세미만의소아는 이약을복용하지마십시오,
201705493,15세미만소아는이약을복용하지마십시오,
202200685,만12세이상은1일2회|1회1포씩복용하십시오.,
200400752,,
200301820,,
201804704,유아및소아는이약을복용하지마십시오.,
200901738, 15세미만소아는이약을사용하지마십시오.,
201603039, 유아및소아는이약을사용하지마십시오.,
201306443,,
200809299,,
201402072,,
199504248,,
202003410,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영ㆍ유아는의사또는약사와상의하십시오.,
202003344,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영‧유아는의사또는약사와상의하십시오.,
202003343,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이 만3개월이상및만2세미만의영ㆍ유아는의사또는약사와상의하십시오.,
200606397,,
201500041,이약을복용하기전에속쓰림증상이3개월이상지속되는경우는의사또는약사와상의하십시오.,
201904332,급성질환에6~14세는1회1캡슐(200mg)씩|1일2회식전에소량의물과함께복용합니다. 만성질환에6~14세는1회1/2캡슐(100mg)씩|1일3회식전에소량의물과함께복용합니다. 낭성섬유증에6세이상은1회1캡슐(200mg)씩|1일3회식전에소량의물과함께복용합니다.  2세미만영아는이약을복용하지마십시오.,
201405690,,
200400067, 만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
202000704,이약을복용하기전에속쓰림증상이3개월이상지속되는경우는의사또는약사와상의하십시오.,
200003060,,
200811904,,
201900962,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
200700876,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
201504272,,
201505344,,
199302185,,
200904649,,
199802236,,
199801474,,
201402781,,
201309119, 영ㆍ유아및소아는이약을복용하지마십시오.,
199801435,,
202005998,이약을복용하기전에속쓰림증상이3개월이상지속되는경우는의사또는약사와상의하십시오.,
202000472,이약을복용하기전에속쓰림증상이3개월이상지속되는경우는의사또는약사와상의하십시오.,
198601285,만7세이하의소아는 이약을복용하지마십시오어린이에게투여할경우보호자의지도감독하에투여하십시오,
202001195,,
202104928,이약을복용하기전에15세이하의소아는의사또는약사와상의하십시오.,
202006820,,
202003411,,
202106861,이약을복용하기전에15세미만의소아는의사또는약사와상의하십시오.,
202105999,이약을복용하기전에15세미만의소아는의사또는약사와상의하십시오.,
200302155,이약을복용하기전에15세이하의소아는의사또는약사와상의하십시오.,
202000577,,
202002034,,
202002541,,
202001328,,
202001760,,
202000831,,
201306176,,
202104688,이약을복용하기전에15세이하의소아는의사또는약사와상의하십시오.,
199302512,,
200904207,만8세이상~만15세미만은1회1정1일2~3회식후또는식간에복용합니다,
199102276,,
199602310,,
201907748,만8세이상15세미만은1회1정|1일3회식간(식사때와식사때사이)및취침시복용합니다,
201206882,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영․유아는의사또는약사와상의하십시오.,
201502375,,
202202278,만12세이하의소아는1회권장용량을4~6시간마다필요시복용합니다 이약을복용하기전에만2세미만의소아는의사또는약사와상의하십시오.,
200810428,,
200003108,,
202200436,만8세이상의소아와성인은1회1캡슐을1일1회복용하십시오. 이약을복용하기전에만1세미만의젖먹이햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우에는보호자의지도및감독하에투여하십시오.,
200202349,,
202107310,만12세이상은1회1정씩|1일1회식후에복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에만1세미만의젖먹이햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도·감독하에투여하십시오,
201701352,12세이상은1회1캡슐|1일1회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201007309,만12세이상은1회1캡슐|1일1회복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
202003733,만12세이상은1회1병|1일2회식후에복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201900720,만12세이상청소년은1회1정|1일1회복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201504790,12세이상어린이은1일1회|1회1정식후에복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에 만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201607393,이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201804892,,
200706027,,
200903840,,
202001867,어린이에게투여할경우보호자의지도감독하에투여하십시오,
201900736,만8세이상은1회1캡슐씩|1일1회복용합니다. 이약을복용하기전에 만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200803561,이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
200710124,7세~14세의소아는1회1캡슐씩|1일1~2회복용합니다.,
201908022,만12세이상은1회1정씩|1일1회식후에복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에만1세미만의젖먹이 햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201701295,만8세이상어린이은1회1정씩|1일1회식후에복용합니다.  만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에 만1세미만의젖먹이 햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201508496,만8세이상의어린이와청소년은1회1캡슐씩|1일2회복용합니다. 만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201801538,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이만3개월이상및 만2세미만의영아유아는의사또는약사와상의하십시오.,
201003989, 만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.,
201900977,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영ㆍ유아는의사또는약사와상의하십시오.,
201801178,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영아ㆍ유아는의사또는약사와상의하십시오.,
201705251,,
201702265,이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201004044,만8세이상어린이는1회1캡슐씩|1일1회복용합니다. 이약을복용하기전에 만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
202104030,만12세이상청소년은L-아스파르트산-L-아르기닌으로서1일1회1병(5g)을복용합니다,
200102920,이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
198800445,만7세이하의어린이는이약을복용하지마세요,
200301589,,
199901056,,
201606148,,
201904588,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 만2세미만의영ㆍ유아는의사또는약사와상의하십시오.,
202103611,만12세이하의소아는1회권장용량을4~6시간마다필요시복용합니다,
201904193,경증및중등도의동통|감기에성인은1회200~400mg|1일3~4회|11~14세는1회200~250mg(10~13mL)|7~10세는1회150~200mg(8~10mL)|3~6세는1회100~150mg(5~8mL)|1~2세는1회50~100mg(3~5mL)을1일3~4회복용합니다. 체중이30kg미만인어린이는1일용량이500mg(25mL)을초과해서는안되며공복시복용은피하는것이바람직합니다.,
201301235,만3개월미만의영아및만2세미만의소아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201600173,,
202000598,16세이상은1회1정(10mg)|1일2정(20mg)까지복용할수있습니다. 이약을복용하기전에속쓰림증상이3개월이상지속되는경우는의사또는약사와상의하십시오.,
199301091,12세이상의소아는1회2정(1g)을1일3회식후30분~1시간에씹어서복용합니다,
199500823,12세이상의소아는1회1~1.5g을1일3회식후30분~1시간에복용합니다,
199500807,12세이상은1회1~1.5포(1~1.5g)씩|1일3회식후30분~1시간에복용하고|필요시취침전에1회더복용할수있습니다.,
200200844,,
200403011,,
200100323,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
202003596,,
201507722,12세이상소아는식후1회1캡슐을1일1~2회식후에복용합니다. 평균치료기간은3~6개월입니다.  12세미만소아는이약을복용하지마십시오.,
202006186,,
202104162,만7세이하의어린이는이약을복용하지마십시오,
199501958,만7세이하의어린이는이약을복용하지마십시오,
201100034, 18세미만환자는이약을복용하지마십시오.,
201006075,12세이상소아는식후1회1캡슐을1일1~2회식후에복용합니다. 평균치료기간은3~6개월입니다.  12세미만소아는이약을복용하지마십시오.,
201600878,12세이상소아는식후1회1캡슐을1일1~2회식후에복용합니다. 평균치료기간은3~6개월입니다.  12세미만소아는이약을복용하지마십시오.,
202001560,만7세이하의어린이는이약을복용하지마십시오,
200902556,,
201802676,생후6개월이상의소아는1회0.4~0.6mL/kg(5~7mg/kg)|4~6시간간격으로필요시에복용하며|1일최대4회(28mg/kg)를넘지않습니다. 체중이30kg이하인소아에게는1일최대25mL(300mg)을초과하지않습니다,
201802134,만11세이상~만15세미만1회16mL(1과1/3포)|만7세이상~만11세미만1회12mL(1포)|만3세이상~만7세미만1회8mL(2/3포)|만2세이상~만3세미만1회6mL(1/2포)|1일3회식후30분에복용합니다 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영․유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
202102900,,
202107591,,
198800622,,
199600367,,
200600134,,
202107059,만7세초과~만15세미만은1회1캡슐씩|1일3회식후30분에복용합니다. 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도·감독하에투여하십시오,
202107060,만7세초과~만15세미만은1회1캡슐씩|1일3회식후30분에복용합니다. 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도·감독하에투여하십시오,
202107058,만7세초과~만15세미만은1회1캡슐씩|1일3회식후30분에복용합니다. 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도·감독하에투여하십시오,
199000256,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만2세미만의영⋅유아는의사또는약사와상의하십시오.,
200210304,2세이상소아는식후1회1캡슐을1일1~2회식후에복용합니다. 평균치료기간은3~6개월입니다.  12세미만소아는이약을복용하지마십시오.,
200905591,12세이상어린이는1회2정씩|1일3회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.,
201701163,12세이상소아는식후1회1캡슐을1일1~2회식후에복용합니다. 평균치료기간은3~6개월입니다.  12세미만소아는이약을복용하지마십시오.,
199201508,,
202105351,,
200600625,만8세이상은1회1캡슐씩|1일1회식후에복용합니다. 만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오. 이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200711036,,
201908518,,
201804159,,
200502037,급성질환에6~14세는1회1포(200mg)씩|1일2회|2~5세는1회1/2포(100mg)씩|1일3회소량의물과함께복용합니다. 만성질환에6~14세는1회1/2포(100mg)씩|1일3회소량의물과함께복용합니다. 낭성섬유증에6세이상은1회1포(200mg)씩|1일3회|2~5세는1회1/2포(100mg)씩|1일4회소량의물과함께복용합니다.  2세미만영아는이약을복용하지마십시오.,
199602082,급성질환에6~14세는1회1캡슐(200mg)씩|1일2회식전에소량의물과함께복용합니다. 만성질환에6~14세는1회1/2캡슐(100mg)씩|1일3회식전에소량의물과함께복용합니다. 낭성섬유증에6세이상은1회1캡슐(200mg)씩|1일3회식전에소량의물과함께복용합니다.  2세미만영아는이약을복용하지마십시오.,
199201976, 소아는 이약을사용하지마십시오.,
199102030,소아5세이상은1회15mg씩1일2~3회|2~4세는1회7.5mg씩1일3회식사와관계없이복용합니다.,
201401232,,
200103884,8세이상어린이은1회1정씩|1일2회복용합니다.  만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에만1세미만의젖먹이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201906059,만12세이상청소년은1회1~2캡슐(200~400mg)씩|1일3~4회복용합니다,
201803970,,
201906058,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
202009163,,
202005464,,
201903799, 만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이 만3개월이상및만2세미만의영‧유아는의사또는약사와상의하십시오.,
201903798,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이 만3개월이상및만2세미만의영‧유아는의사또는약사와상의하십시오.,
201903800,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이 만3개월이상및만2세미만의영‧유아는의사또는약사와상의하십시오.,
200612147,,
201200715,만12세이상1회2정씩|1일1회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
200103343,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
201802384,12세이하의소아는이약을사용하지마십시오.,
201700798,,
201607115,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200200450,,
200301037,,
201902832,,
200607887,,
201901724,,
201708524,,
201208853,,
197600345,,
200400766,12세이상은1일1회|1캡슐을식후복용합니다. 만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오.  12개월미만의영아는이약을복용하지마십시오.,
198902460,,
200402806,12세이상은1일1회|1캡슐을식후복용합니다. 만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오.  12개월미만의영아는이약을복용하지마십시오.,
202008834,이약을복용하기전에15세미만의소아는의사또는약사와상의하십시오.,
201606382,,
202001085,어린이에게투여할경우보호자의지도감독하에투여하십시오어린이의치과치료에사용하지마십시오.,
200801836,,
200201969,만12세이상은4시간마다10mL씩복용하되|24시간동안60mL를초과하지마십시오. 만6세이상~12세미만은4시간마다5mL씩복용하되|24시간동안30mL를초과하지마십시오. 만2세이상~6세미만은의사의지시에따르십시오. 이약을복용하기전에어린이는 의사또는약사와상의하십시오는의사또는약사와상의하십시오.,
200905706,,
201804671,,
202102875,이약을복용하기전에만2세미만의영아는의사또는약사와상의하십시오는의사또는약사와상의하십시오.,
200904881,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
202005006,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상만1세미만의영아는의사또는약사와상의하십시오.,
201404406,,
201403380,,
202002074,생후6개월이상의소아는1회0.4~0.6mL/kg(5~7mg/kg)|4~6시간간격으로필요시에복용하며|1일최대4회(28mg/kg)를넘지않습니다. 체중이30kg이하인소아에게는1일최대25mL(300mg)을초과하지않습니다,
200512200,12세이상청소년은1일1회120mg을식사전물과함께복용합니다 이약을복용하기전에12세미만의소아는의사또는약사와상의하십시오.,
200500162,12세이상청소년은1일1회120mg을식사전물과함께복용합니다 이약을복용하기전에12세미만의소아는의사또는약사와상의하십시오.,
201503319,만12세이하의소아는1회권장용량을4~6시간마다필요시복용합니다,
201400030,만8세이상~만15세미만은1회1정1일3회까지공복(빈속)을피하여복용하며복용간격은4시간이상이되도록합니다. 만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상만1세미만의영아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
199601484,,
201507100,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
201901304,만7세초과~만15세미만은1회1캡슐|1일1~3회공복시를피해복용합니다 이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만1세미만의영․유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201604641,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영아유아는의사또는약사와상의하십시오.,
201604711,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영아유아는의사또는약사와상의하십시오.,
201604720,이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이만3개월이상및만2세미만의영아유아는의사또는약사와상의하십시오.,
201901959,8세~14세소아는1회1캡슐씩|1일3회식후에복용합니다. 8세미만의소아는이약을복용하지마십시오.,
201309963,12세이상의소아는매8시간마다2정씩복용합니다 12세미만의소아는 이약을복용하지마십시오.,
200810700,만11세이상~15세미만은1회1/2~2/3정|만8세이상~11세미만은1회1/2정1일3회까지공복시를피하여복용합니다  만3개월미만의영아는이약을 복용하지마십시오.이약을복용하기전에수두또는인플루엔자에감염되어있거나또는의심되는영아 및만15세미만의어린이만3개월이상만1세미만의영아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
201906421,12개월미만의영아는이약을복용하지마십시오.이약을복용하기전에 12세미만의소아는의사또는약사와상의하십시오는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
200100960,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
200707045,,
202001730,,
200502450,,
201906489,만3개월미만의젖먹이는이약을복용하지마십시오이약을복용하기전에만1세미만의젖먹이는의사또는약사와상의하십시오.,
200101555,,
200200561, 만7세미만의소아는이약을복용하지마십시오.,
200712325,7세이상~15세미만은1회1캡슐씩|1일1회복용합니다.,
198500384,,
198000170,,
200300470,,
201507140,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200708039,,
200201812,만12세이상은4시간마다1정씩복용하되|24시간동안6정을초과하지마십시오. 만6세이상~12세미만은4시간마다1/2정씩복용하되|24시간동안3정을초과하지마십시오. 만6세미만은의사의지시에따르십시오.,
199102275,,
199602559,12∼18세는1회1.0g씩1일1∼2회식전에복용합니다.,
202201869,,
200301181,,
200713763,신생아및6개월미만의영아는이약을사용하지마십시오.,
200612696,신생아및6개월미만의영아는이약을사용하지마십시오.,
199700635,신생아및6개월미만의영아는이약을사용하지마십시오.,
201803409, 만7세미만의소아는이약을복용하지마십시오.,
199806424,,
199806423,,
200202736,만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오는의사또는약사와상의하십시오.,
201705788,만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오는의사또는약사와상의하십시오.,
200708277,,
201202718,만12세이상은1회1정씩|1일1회복용합니다. 만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
202007978,18세미만의소아는이약을복용하지마십시오.,
200201403,24개월이상의소아는3일동안1일6~9g을3회분할복용하고이후4일동안1일6g을3회분할복용합니다.,
197600172, 신생아및6개월미만의영아는이약을복용하지마십시오.,
198000168,신생아및6개월미만의영아는이약을사용하지마십시오.,
198600373, 신생아및6개월미만의영아는이약을복용하지마십시오.,
201211096,어린이의평균용량은체중kg당1일0.375mL(0.25g)이며|1~6세는1일3.75~7.5mL(2.5~5g)|6~12세는1일7.5~15mL(5~10g)|12~16세는1일15~30mL(10~20g)복용합니다 이약을복용하기전에 영·유아및소아는의사또는약사와상의하십시오.,
201305496,어린이의평균용량은체중kg당1일0.375mL이며|1~6세는1일3.75~7.5mL|6~12세는1일7.5~15mL|12~16세는1일15~30mL복용합니다,
200210275,12세이상의성인은1일1회5g을복용합니다,
200302303,소아는의사의처방에따릅니다.,
202203332,이약을복용하기전에만3개월이상및만2세미만의소아수두또는인플루엔자에감염되어있거나또는의심되는영아및만15세미만의어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도·감독하에투여하십시오,
198900920,,
201405347,폴산결핍증|다른약물투여로인한결핍증치료경우24개월이상소아는1일0.25~1mg을복용합니다. 폴산결핍증예방및폴산의요구량이증대하는각종질환경우24개월이상소아는1일0.1~0.25mg을복용합니다.,
200308396,8세이상의어린이는1일10~20g(1~2포)을복용합니다. 증상에따라특히어린이는이틀마다10g(1포)을복용할수있습니다,
201908015,6개월~만1세는1일1포(4g)|만1~4세는1일1~2포(4~8g)|만4~8세는1일2~4포(8~16g)를복용합니다,
201704840,폴산결핍증|다른약물투여로인한결핍증치료경우24개월이상소아는1일0.25~1mg을복용합니다. 폴산결핍증예방및폴산의요구량이증대하는각종질환경우24개월이상소아는1일0.1~0.25mg을복용합니다.,
201108206,만11세이상~만15세미만은1회2캡슐씩|1일2회|만8세이상~만11세미만은1회1캡슐씩|1일3회복용합니다 이약을복용하기전에어린이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
201403023,만12세이상청소년은1회200~400mg씩|1일3~4회복용합니다 이약을복용하기전에고령자및소아는의사또는약사와상의하십시오.,
201804840,폴산결핍증|다른약물투여로인한결핍증치료경우24개월이상소아는1일0.25~1mg을복용합니다. 폴산결핍증예방및폴산의요구량이증대하는각종질환경우24개월이상소아는1일0.1~0.25mg을복용합니다.,
201707853,만8세이상은1회1정씩|1일2회복용합니다. 만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에 만1세미만의젖먹이는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오.,
199802670,폴산결핍증|다른약물투여로인한결핍증치료경우24개월이상소아는1일0.25~1mg을복용합니다. 폴산결핍증예방및폴산의요구량이증대하는각종질환경우24개월이상소아는1일0.1~0.25mg을복용합니다.,
201110563,,
201106789,,
201002190,,
201803833,,
202106247,어린이에게사용하지마십시오,
202002514,어린이에게는사용하지마십시오,
202002671,,
201705734,어린이에게는사용하지마십시오,
201708634,,
200302221,,
200503344,,
201603748,어린이에게투여할경우보호자의지도감독하에투여하십시오,
201903830,,
201006592,만12세이상은1일1회|1회1정씩복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201501920,만15세미만의어린이는1일1~3회적량을환부(질환부위)에직접바릅니다. 어린이에게투여할경우보호자의지도감독하에투여하십시오,
199602312,,
200703087,만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오. 만12개월미만의영아는이약을복용하지마십시오.,
200403625, 만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에만3개월이상및만2세미만의영아는의사또는약사와상의하십시오.,
201508275, 만3개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201506754,2세이상은1일1∼3회|질환부위에적당량을바릅니다.,
200811790, 18세미만은이약을사용하지마십시오.,
201907160,유아소아는이약을복용하지마십시오.,
202004530, 소아는이약을사용하지마십시오.,
201600934, 영ㆍ유아및소아는이약을복용하지마십시오.,
200401121,어린이에게투여할경우보호자의지도감독하에투여하십시오,
202106673,어린이에게는사용하지마십시오,
202000002,,
200600379,어린이에게투여할경우보호자의지도감독하에투여하십시오,
200401126,2세이상은1일1∼3회|질환부위에적당량을바릅니다.,
202105752,,
200500704,만12세이상은1회2정씩|1일1회식후복용합니다. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에햇빛을많이보고정상적인식사를하는어린이미숙아유아는의사또는약사와상의하십시오.어린이에게투여할경우보호자의지도감독하에투여하십시오,
201301656,,
200001364,,
201500683,,
201507422,,
201605059,,
202201175,어린이에게사용할경우보호자의지도감독하에사용하십시오,
201402489,,
200600083,,
201606922,,
201403431,,
200002706,2세미만의유아는이약을복용하지마십시오.,
200201014,,
201504058,어린이에게투여할경우보호자의지도감독하에투여하십시오,
201902859,만12세이상은1회1정씩|1일1회식후에복용합니다. 이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
199000568,,
200200502,,
200904441,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
201906528,만3개월미만의영아(갓난아기)는이약을복용하지마십시오.이약을복용하기전에 수두또는인플루엔자에감염되어있거나또는의심되는영아(갓난아기)및만15세미만의어린이 만3개월이상만2세미만의영아(갓난아기)는의사또는약사와상의하십시오.,
201904219,,
199801515,12세이상의소아는1회1∼1.5g을1일3회식후30분∼1시간에복용합니다,
199802621,,
200001493,만3개월미만의영아는이약을복용하지마십시오.이약을복용하기전에만3개월이상만2세미만의영․유아는의사또는약사와상의하십시오.,
200103882,이약을복용하기전에6세미만의어린이는의사또는약사와상의하십시오.,
201105817,만11세~만14세는1회2/3병(50mL)|만8세~만10세는1회1/2병(40mL)|만5세~만7세는1회1/3병(25mL)|만3세~만4세는1회1/4병(20mL)|만1세~만2세는1회1/5병(15mL)|1일3회식후에복용합니다. 만3개월미만의젖먹이에게투여하지마십시오어린이에게투여할경우보호자의지도감독하에투여하십시오,
201707965,만12세이상은1회1정씩|1일1회복용합니다.  만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
200907021,,
201604917, 만7세미만의소아는이약을 복용하지마십시오.,
201001804,만12세이상1회1정씩|1일1회복용합니다. 만6세이하의어린이가과량복용시철분중독성사망을일으킬수있으므로어린이의손에닿지않는곳에보관하십시오. 만12개월미만의젖먹이는이약을복용하지마십시오.이약을복용하기전에미숙아유아는의사또는약사와상의하십시오.,
201403991,,
201701140,만12세이상청소년은1회1~2캡슐(200~400mg)씩|1일3~4회복용합니다,
202004357,경증및중등도의동통|감기에11~14세는1회200~250mg(10~13mL)|7~10세는1회150~200mg(8~10mL)|3~6세는1회100~150mg(5~8mL)|1~2세는1회50~100mg(3~5mL)을1일3~4회복용합니다. 체중이30kg미만인어린이는1일용량이500mg(25mL)을초과해서는안되며공복시복용은피하는것이바람직합니다.,
200702264,,
